metric_name,metric_value,metric_source,metric_schema,observation_level,episode_index,source_line_start,source_line_end,trajectory_id,benchmark,base_model,harness_family,agent_model,batch_id,configuration_id,checkpoint_reference,evaluation_sample_size,metric_value_raw,source_reference,normalized_progress
accuracy,0.06666666666666667,task/stage1_16k_eval.json,workspace_json,intermediate,5,,,b7405e2a2318b4b12363,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::SmolLM3-3B-Base,,,0.06666666666666667,task/stage1_16k_eval.json,1.0
accuracy,0.16666666666666666,task/stage3_eval.json,workspace_json,intermediate,5,,,b7405e2a2318b4b12363,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::SmolLM3-3B-Base,,,0.16666666666666666,task/stage3_eval.json,1.0
accuracy,0.06666666666666667,metrics.json,top_level_metrics,final_only,5,,,b7405e2a2318b4b12363,AIME 2025,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::AIME 2025::SmolLM3-3B-Base,,,0.06666666666666667,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16852574/metrics.json,1.0
accuracy,0.08875219683655536,metrics.json,top_level_metrics,final_only,8,,,b7ac1839ba96a80fb6c9,ArenaHardWriting,Gemma-3-4B-PT,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run3,opencode_opencode_gemini-3.1-pro_10h_run3::ArenaHardWriting::Gemma-3-4B-PT,,,0.08875219683655536,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run3/arenahardwriting_google_gemma-3-4b-pt_16872655/metrics.json,1.0
accuracy,0.35633055344958303,metrics.json,top_level_metrics,final_only,4,,,b8635438d0c62a76a569,GSM8K,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run3,codex_non_api_gpt-5.3-codex_10h_run3::GSM8K::Gemma-3-4B-PT,,,0.35633055344958303,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run3/gsm8k_google_gemma-3-4b-pt_16845655/metrics.json,1.0
accuracy,0.6194086429112965,metrics.json,top_level_metrics,final_only,6,,,b8779e0ce8add2949d89,GSM8K,SmolLM3-3B-Base,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GSM8K::SmolLM3-3B-Base,,,0.6194086429112965,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/gsm8k_HuggingFaceTB_SmolLM3-3B-Base_16787208/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,1,,,b8d4af3d054526991038,HealthBench,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run2,codex_non_api_xhigh_gpt-5.5_10h_run2::HealthBench::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/healthbench_HuggingFaceTB_SmolLM3-3B-Base_17138218/metrics.json,1.0
by_axis.accuracy,0.0,metrics.json,top_level_metrics,final_only,1,,,b8d4af3d054526991038,HealthBench,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run2,codex_non_api_xhigh_gpt-5.5_10h_run2::HealthBench::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/healthbench_HuggingFaceTB_SmolLM3-3B-Base_17138218/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,1,,,b8ea5ff2f30575847540,AIME 2025,Gemma-3-4B-PT,Claude,Claude Fable 5,claude_non_api_max_claude-fable-5_1m__10h_run2,claude_non_api_max_claude-fable-5_1m__10h_run2::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/claude_non_api_max_claude-fable-5_1m__10h_run2/aime2025_google_gemma-3-4b-pt_17330755/metrics.json,1.0
accuracy,0.13906189301704783,metrics.json,top_level_metrics,final_only,6,,,b92219e4b21816f9232a,HealthBench,Qwen3-1.7B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run1,opencode_opencode_gemini-3.1-pro_10h_run1::HealthBench::Qwen3-1.7B-Base,,,0.13906189301704783,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run1/healthbench_Qwen_Qwen3-1.7B-Base_16868460/metrics.json,1.0
by_axis.accuracy,0.2151406343506882,metrics.json,top_level_metrics,final_only,6,,,b92219e4b21816f9232a,HealthBench,Qwen3-1.7B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run1,opencode_opencode_gemini-3.1-pro_10h_run1::HealthBench::Qwen3-1.7B-Base,,,0.2151406343506882,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run1/healthbench_Qwen_Qwen3-1.7B-Base_16868460/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,7,,,ba054d56bd384956a48b,BFCL,Qwen3-1.7B-Base,OpenCode,MiniMax M2.1,opencode_opencode_minimax-m2.1-free_10h,opencode_opencode_minimax-m2.1-free_10h::BFCL::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.1-free_10h/bfcl_Qwen_Qwen3-1.7B-Base_16788658/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,6,,,ba85b3e778c289c4f7e8,AIME 2025,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run1,codex_non_api_xhigh_gpt-5.5_10h_run1::AIME 2025::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17134866/metrics.json,1.0
accuracy,0.3353658536585366,metrics.json,top_level_metrics,final_only,10,,,bacfb573867d5a3bdd10,HumanEval,Qwen3-4B-Base,OpenCode,MiniMax M2.5,opencode_opencode_minimax-m2.5-free_10h_run2,opencode_opencode_minimax-m2.5-free_10h_run2::HumanEval::Qwen3-4B-Base,,,0.3353658536585366,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.5-free_10h_run2/humaneval_Qwen_Qwen3-4B-Base_16852897/metrics.json,1.0
accuracy,0.28125,metrics.json,top_level_metrics,final_only,5,,,baee8f3fdae49153efb8,GPQA Main,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run3,codex_non_api_high_gpt-5.3-codex_10h_run3::GPQA Main::Gemma-3-4B-PT,,,0.28125,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/gpqamain_google_gemma-3-4b-pt_16919662/metrics.json,1.0
accuracy,0.93,metrics.json,top_level_metrics,final_only,3,,,bb0568b70322a71cca3c,BFCL,Qwen3-4B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run2,claude_non_api_claude-opus-4-7_10h_run2::BFCL::Qwen3-4B-Base,,,0.93,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run2/bfcl_Qwen_Qwen3-4B-Base_17124839/metrics.json,1.0
accuracy,0.10917361637604246,metrics.json,top_level_metrics,final_only,6,,,bb8b3cf4d1f1a1fabf3e,GSM8K,Qwen3-1.7B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::GSM8K::Qwen3-1.7B-Base,,,0.10917361637604246,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/gsm8k_Qwen_Qwen3-1.7B-Base_16853486/metrics.json,1.0
accuracy,0.36607142857142855,metrics.json,top_level_metrics,final_only,12,,,bbfd96f658a5511f58c1,GPQA Main,Qwen3-4B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run1,codex_non_api_xhigh_gpt-5.5_10h_run1::GPQA Main::Qwen3-4B-Base,,,0.36607142857142855,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run1/gpqamain_Qwen_Qwen3-4B-Base_17134242/metrics.json,1.0
accuracy,0.12282031842304776,metrics.json,top_level_metrics,final_only,5,,,bc465eaf75bc90cf6e40,GSM8K,Qwen3-1.7B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run1,codex_non_api_gpt-5.3-codex_10h_run1::GSM8K::Qwen3-1.7B-Base,,,0.12282031842304776,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run1/gsm8k_Qwen_Qwen3-1.7B-Base_16852410/metrics.json,1.0
accuracy,0.03924646781789639,metrics.json,top_level_metrics,final_only,1,,,bc7198571500fcd6cf2c,ArenaHardWriting,Qwen3-1.7B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run2,opencode_opencode_gemini-3.1-pro_10h_run2::ArenaHardWriting::Qwen3-1.7B-Base,,,0.03924646781789639,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/arenahardwriting_Qwen_Qwen3-1.7B-Base_16863596/metrics.json,1.0
accuracy,0.05416019241600917,metrics.json,top_level_metrics,final_only,2,,,bcbc9c970f6dfedacef1,HealthBench,Qwen3-4B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run2,opencode_opencode_kimi-k2.5_10h_run2::HealthBench::Qwen3-4B-Base,,,0.05416019241600917,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/healthbench_Qwen_Qwen3-4B-Base_16853238/metrics.json,1.0
by_axis.accuracy,0.18402154398563733,metrics.json,top_level_metrics,final_only,2,,,bcbc9c970f6dfedacef1,HealthBench,Qwen3-4B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run2,opencode_opencode_kimi-k2.5_10h_run2::HealthBench::Qwen3-4B-Base,,,0.18402154398563733,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/healthbench_Qwen_Qwen3-4B-Base_16853238/metrics.json,1.0
accuracy,0.10917361637604246,metrics.json,top_level_metrics,final_only,3,,,bcc8974e3d4f48a2b0f4,GSM8K,Qwen3-1.7B-Base,OpenCode,GPT-5.1 Codex Max,opencode_opencode_gpt-5.1-codex-max_10h,opencode_opencode_gpt-5.1-codex-max_10h::GSM8K::Qwen3-1.7B-Base,,,0.10917361637604246,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/gsm8k_Qwen_Qwen3-1.7B-Base_16787484/metrics.json,1.0
accuracy,0.5610310841546626,metrics.json,top_level_metrics,final_only,10,,,bcdec4420eeb2c197cda,GSM8K,Gemma-3-4B-PT,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run1,codex_non_api_xhigh_gpt-5.5_10h_run1::GSM8K::Gemma-3-4B-PT,,,0.5610310841546626,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run1/gsm8k_google_gemma-3-4b-pt_17134178/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,7,,,bd0a7ab48757f53cb148,AIME 2025,Gemma-3-4B-PT,OpenCode,GLM-5,opencode_zai_glm-5_10h_run2,opencode_zai_glm-5_10h_run2::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/aime2025_google_gemma-3-4b-pt_16853081/metrics.json,1.0
accuracy,0.03333333333333333,task/eval_v4.json,workspace_json,intermediate,6,,,bd145a7bebd406b2d455,AIME 2025,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::Qwen3-4B-Base,,,0.03333333333333333,task/eval_v4.json,1.0
accuracy,0.06666666666666667,task/eval_v5.json,workspace_json,intermediate,6,,,bd145a7bebd406b2d455,AIME 2025,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::Qwen3-4B-Base,,,0.06666666666666667,task/eval_v5.json,1.0
accuracy,0.13333333333333333,task/eval_v1.json,workspace_json,intermediate,6,,,bd145a7bebd406b2d455,AIME 2025,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::Qwen3-4B-Base,,,0.13333333333333333,task/eval_v1.json,1.0
accuracy,0.03333333333333333,metrics.json,top_level_metrics,final_only,6,,,bd145a7bebd406b2d455,AIME 2025,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::AIME 2025::Qwen3-4B-Base,,,0.03333333333333333,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/aime2025_Qwen_Qwen3-4B-Base_16855825/metrics.json,1.0
accuracy,0.7217589082638363,metrics.json,top_level_metrics,final_only,0,,,bda2d6c1a5ebb3060e88,GSM8K,Qwen3-1.7B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run3,claude_non_api_claude-opus-4-7_10h_run3::GSM8K::Qwen3-1.7B-Base,,,0.7217589082638363,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run3/gsm8k_Qwen_Qwen3-1.7B-Base_17129521/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,1,,,bdbd04bbbc09ddbcddd0,AIME 2025,Gemma-3-4B-PT,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run2,opencode_opencode_gemini-3.1-pro_10h_run2::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/aime2025_google_gemma-3-4b-pt_16862719/metrics.json,1.0
accuracy,0.23660714285714285,metrics.json,top_level_metrics,final_only,3,,,bdea25c6e9a78a19bd9d,GPQA Main,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run1,codex_non_api_gpt-5.3-codex_10h_run1::GPQA Main::Gemma-3-4B-PT,,,0.23660714285714285,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run1/gpqamain_google_gemma-3-4b-pt_16853968/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,0,,,bdfb969d62dac27c290f,AIME 2025,Gemma-3-4B-PT,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/aime2025_google_gemma-3-4b-pt_16787190/metrics.json,1.0
accuracy,0.07317073170731707,metrics.json,top_level_metrics,final_only,7,,,be64a04d67c23590f40d,HumanEval,SmolLM3-3B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run3,codex_non_api_high_gpt-5.4_10h_run3::HumanEval::SmolLM3-3B-Base,,,0.07317073170731707,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run3/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16936781/metrics.json,1.0
accuracy,0.26785714285714285,metrics.json,top_level_metrics,final_only,3,,,be68f717b37c4324ed94,GPQA Main,Qwen3-4B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run3,codex_non_api_gpt-5.3-codex_10h_run3::GPQA Main::Qwen3-4B-Base,,,0.26785714285714285,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run3/gpqamain_Qwen_Qwen3-4B-Base_16845661/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,6,,,be6cc784beb3f5ea8d24,AIME 2025,Qwen3-4B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run3,codex_non_api_high_gpt-5.4_10h_run3::AIME 2025::Qwen3-4B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run3/aime2025_Qwen_Qwen3-4B-Base_16935918/metrics.json,1.0
accuracy,0.02631578947368421,metrics.json,top_level_metrics,final_only,0,,,becd76b9887581d82218,ArenaHardWriting,SmolLM3-3B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h,claude_non_api_claude-opus-4-7_10h::ArenaHardWriting::SmolLM3-3B-Base,,,0.02631578947368421,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h/arenahardwriting_HuggingFaceTB_SmolLM3-3B-Base_17123795/metrics.json,1.0
accuracy,0.5822592873388931,metrics.json,top_level_metrics,final_only,5,,,bf1caa206c772d9365e7,GSM8K,SmolLM3-3B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run1,claude_non_api_claude-opus-4-7_10h_run1::GSM8K::SmolLM3-3B-Base,,,0.5822592873388931,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run1/gsm8k_HuggingFaceTB_SmolLM3-3B-Base_17123798/metrics.json,1.0
accuracy,0.97,metrics.json,top_level_metrics,final_only,9,,,bf374276963c52592220,BFCL,Qwen3-4B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::BFCL::Qwen3-4B-Base,,,0.97,data/PostTrainBench-Trajectories/codex_non_api_xhigh_reprompt_gpt-5.5_10h/bfcl_Qwen_Qwen3-4B-Base_17135770/metrics.json,1.0
accuracy,0.25223214285714285,metrics.json,top_level_metrics,final_only,4,,,bfa97e5a1dbd208782a8,GPQA Main,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_high_gpt-5.3-codex_10h_run2,codex_non_api_high_gpt-5.3-codex_10h_run2::GPQA Main::Gemma-3-4B-PT,,,0.25223214285714285,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gpqamain_google_gemma-3-4b-pt_16917250/metrics.json,1.0
accuracy,0.2700892857142857,metrics.json,top_level_metrics,final_only,0,,,bfbecc36b51fc7d2fbdd,GPQA Main,Qwen3-1.7B-Base,Claude,Claude Opus 4.8,claude_non_api_max_claude-opus-4-8_10h_run1,claude_non_api_max_claude-opus-4-8_10h_run1::GPQA Main::Qwen3-1.7B-Base,,,0.2700892857142857,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_Qwen_Qwen3-1.7B-Base_17315720/metrics.json,1.0
accuracy,0.08188021228203184,metrics.json,top_level_metrics,final_only,6,,,bfd319db50e732e4ef12,GSM8K,Qwen3-1.7B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run2,codex_non_api_gpt-5.3-codex_10h_run2::GSM8K::Qwen3-1.7B-Base,,,0.08188021228203184,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16845527/metrics.json,1.0
accuracy,0.0758150113722517,metrics.json,top_level_metrics,final_only,6,,,c0173ea99af4ecee009a,GSM8K,Qwen3-4B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run2,opencode_opencode_kimi-k2.5_10h_run2::GSM8K::Qwen3-4B-Base,,,0.0758150113722517,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run2/gsm8k_Qwen_Qwen3-4B-Base_16853235/metrics.json,1.0
accuracy,0.89,metrics.json,top_level_metrics,final_only,5,,,c0ad45314cb2192ea42c,BFCL,Gemma-3-4B-PT,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run1,claude_non_api_claude-opus-4-7_10h_run1::BFCL::Gemma-3-4B-PT,,,0.89,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run1/bfcl_google_gemma-3-4b-pt_17111671/metrics.json,1.0
accuracy,0.2924107142857143,metrics.json,top_level_metrics,final_only,4,,,c0ee0362fd94d625cda1,GPQA Main,Gemma-3-4B-PT,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run1,codex_non_api_high_gpt-5.4_10h_run1::GPQA Main::Gemma-3-4B-PT,,,0.2924107142857143,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run1/gpqamain_google_gemma-3-4b-pt_16934964/metrics.json,1.0
accuracy,0.733131159969674,metrics.json,top_level_metrics,final_only,10,,,c1110c1569442b8f5bc3,GSM8K,SmolLM3-3B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_reprompt_gpt-5.4_10h,codex_non_api_high_reprompt_gpt-5.4_10h::GSM8K::SmolLM3-3B-Base,,,0.733131159969674,data/PostTrainBench-Trajectories/codex_non_api_high_reprompt_gpt-5.4_10h/gsm8k_HuggingFaceTB_SmolLM3-3B-Base_17078937/metrics.json,1.0
accuracy,0.06097560975609756,metrics.json,top_level_metrics,final_only,0,,,c1637da851a4a271aeb6,HumanEval,Qwen3-1.7B-Base,OpenCode,GPT-5.1 Codex Max,opencode_opencode_gpt-5.1-codex-max_10h,opencode_opencode_gpt-5.1-codex-max_10h::HumanEval::Qwen3-1.7B-Base,,,0.06097560975609756,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/humaneval_Qwen_Qwen3-1.7B-Base_16787485/metrics.json,1.0
accuracy,0.7274951076320939,metrics.json,top_level_metrics,final_only,2,,,c1994f5c9dc312a105a5,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run3,claude_non_api_claude-opus-4-7_10h_run3::ArenaHardWriting::Gemma-3-4B-PT,,,0.7274951076320939,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run3/arenahardwriting_google_gemma-3-4b-pt_17126499/metrics.json,1.0
accuracy,0.6707317073170732,metrics.json,top_level_metrics,final_only,0,,,c1c50ca826734426b6d6,HumanEval,Qwen3-4B-Base,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run1,glmx_glm-5.2-preview_1m__10h_run1::HumanEval::Qwen3-4B-Base,,,0.6707317073170732,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/humaneval_Qwen_Qwen3-4B-Base_17339952/metrics.json,1.0
accuracy,0.25669642857142855,metrics.json,top_level_metrics,final_only,5,,,c1ccd55909e1dc5481e7,GPQA Main,SmolLM3-3B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run2,codex_non_api_gpt-5.3-codex_10h_run2::GPQA Main::SmolLM3-3B-Base,,,0.25669642857142855,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_16845533/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,0,,,c1e95e9ac1c4d5f99465,BFCL,SmolLM3-3B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::BFCL::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/bfcl_HuggingFaceTB_SmolLM3-3B-Base_16853747/metrics.json,1.0
accuracy,0.774390243902439,metrics.json,top_level_metrics,final_only,0,,,c257f3916c743634d65c,HumanEval,Qwen3-4B-Base,Claude,Claude Opus 4.8,claude_non_api_claude-opus-4-8_10h_run2,claude_non_api_claude-opus-4-8_10h_run2::HumanEval::Qwen3-4B-Base,,,0.774390243902439,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/humaneval_Qwen_Qwen3-4B-Base_17310169/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,6,,,c288f348f4d68e673e9e,AIME 2025,SmolLM3-3B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run1,codex_non_api_gpt-5.3-codex_10h_run1::AIME 2025::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16852413/metrics.json,1.0
accuracy,0.6611068991660348,metrics.json,top_level_metrics,final_only,10,,,c2a5a7bb9cd0cc8e2f64,GSM8K,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::GSM8K::Qwen3-4B-Base,,,0.6611068991660348,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/gsm8k_Qwen_Qwen3-4B-Base_16852434/metrics.json,1.0
accuracy,0.98,metrics.json,top_level_metrics,final_only,2,,,c2c472719c1a1dd339fd,BFCL,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run1,claude_non_api_claude-opus-4-6_1m__10h_run1::BFCL::Qwen3-4B-Base,,,0.98,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run1/bfcl_Qwen_Qwen3-4B-Base_16956749/metrics.json,1.0
accuracy,0.05028839862089913,metrics.json,top_level_metrics,final_only,0,,,c2edfa6b62e25c66317d,HealthBench,Qwen3-1.7B-Base,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::HealthBench::Qwen3-1.7B-Base,,,0.05028839862089913,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/healthbench_Qwen_Qwen3-1.7B-Base_16812259/metrics.json,1.0
by_axis.accuracy,0.13405146618791142,metrics.json,top_level_metrics,final_only,0,,,c2edfa6b62e25c66317d,HealthBench,Qwen3-1.7B-Base,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::HealthBench::Qwen3-1.7B-Base,,,0.13405146618791142,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/healthbench_Qwen_Qwen3-1.7B-Base_16812259/metrics.json,1.0
accuracy,0.6990144048521607,metrics.json,top_level_metrics,final_only,18,,,c3036179d6248ba5637b,GSM8K,Qwen3-1.7B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::GSM8K::Qwen3-1.7B-Base,,,0.6990144048521607,data/PostTrainBench-Trajectories/codex_non_api_xhigh_reprompt_gpt-5.5_10h/gsm8k_Qwen_Qwen3-1.7B-Base_17140292/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,5,,,c37430546ccb4de54898,HealthBench,Qwen3-1.7B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run3,opencode_opencode_gemini-3.1-pro_10h_run3::HealthBench::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run3/healthbench_Qwen_Qwen3-1.7B-Base_16872017/metrics.json,1.0
